Transaction_ID,Date,Day_of_Week,Month,Is_Weekend,Store,Category,Unit_Price,Units_Sold,Discount_Percent,Discount_Amount,Total_Sales,Customer_Age,Customer_Gender,Payment_Method,Customer_Rating
926,2023-08-15,Tuesday,8,0,Store_B,Beauty,2829.43,10,5,1414.71,26879.59,31,Male,Credit Card,3.9
927,2022-01-10,Monday,1,0,Store_C,Clothing,3455.93,5,15,2591.95,14687.7,45,Male,Cash,1.4
928,2023-05-01,Monday,5,0,Store_B,Electronics,6308.67,17,25,26811.85,80435.54,39,Female,Credit Card,3.5
929,2023-02-18,Saturday,2,1,Store_B,Electronics,6380.73,13,15,12442.42,70507.07,37,Male,UPI,4.1
930,2023-11-18,Saturday,11,1,Store_A,Beauty,3479.85,15,10,4523.8,47673.95,58,Female,Debit Card,1.0
931,2022-03-26,Saturday,3,1,Store_A,Beauty,2619.43,17,5,2226.52,42303.79,19,Female,Debit Card,3.8
932,2022-04-07,Thursday,4,0,Store_B,Books,777.87,14,10,1089.02,9801.16,54,Male,Cash,2.3
933,2024-01-01,Monday,1,0,Store_B,Books,1238.02,1,15,185.7,1052.32,53,Female,Cash,3.1
934,2023-08-22,Tuesday,8,0,Store_A,Furniture,77288.8,4,5,15457.76,293697.44,56,Male,Cash,3.2
935,2022-11-18,Friday,11,0,Store_A,Electronics,6876.39,9,25,12033.68,49853.83,28,Male,Debit Card,4.4
936,2022-03-28,Monday,3,0,Store_A,Toys,1154.32,18,5,1038.89,19738.87,45,Male,Credit Card,2.2
937,2023-06-16,Friday,6,0,Store_C,Beauty,688.44,16,25,2753.76,8261.28,38,Female,Credit Card,3.8
938,2023-11-10,Friday,11,0,Store_A,Furniture,3901.98,9,10,1950.99,33166.83,31,Male,Credit Card,3.4
939,2022-05-12,Thursday,5,0,Store_D,Clothing,2839.27,9,15,3833.01,21720.42,59,Male,UPI,2.8
940,2022-09-18,Sunday,9,1,Store_D,Groceries,1095.01,3,25,821.26,2463.77,64,Female,Credit Card,3.9
941,2023-08-01,Tuesday,8,0,Store_B,Books,1250.19,11,30,4125.63,9626.46,45,Female,Cash,4.9
942,2022-09-11,Sunday,9,1,Store_A,Toys,461.4,4,25,461.4,1384.2,53,Female,Cash,2.3
943,2022-04-02,Saturday,4,1,Store_C,Sports,11737.64,5,30,17606.46,41081.74,69,Male,Debit Card,1.0
944,2023-01-22,Sunday,1,1,Store_B,Books,1432.5,4,5,286.5,5443.5,51,Female,UPI,1.4
945,2022-12-24,Saturday,12,1,Store_C,Toys,1861.65,7,5,186.16,12845.39,38,Female,Credit Card,2.4
946,2023-05-04,Thursday,5,0,Store_B,Toys,127.54,17,25,542.05,1626.13,27,Male,Credit Card,2.5
947,2022-10-01,Saturday,10,1,Store_A,Sports,10700.29,8,25,21400.58,64201.74,56,Female,UPI,1.7
948,2022-12-29,Thursday,12,0,Store_D,Toys,899.89,16,20,2519.69,11878.55,63,Male,Debit Card,3.5
949,2022-11-09,Wednesday,11,0,Store_D,Sports,12725.11,5,0,0.0,63625.55,64,Male,Cash,1.7
950,2022-03-28,Monday,3,0,Store_C,Beauty,3262.14,1,15,489.32,2772.82,61,Male,UPI,3.0
951,2023-12-03,Sunday,12,1,Store_A,Books,119.46,11,30,250.87,1063.19,65,Male,UPI,3.8
952,2022-09-08,Thursday,9,0,Store_A,Beauty,3863.89,17,5,3284.31,62401.82,29,Male,Debit Card,4.4
953,2023-06-11,Sunday,6,1,Store_C,Electronics,21424.75,13,5,13926.09,264595.66,41,Male,Debit Card,4.7
954,2022-09-13,Tuesday,9,0,Store_A,Toys,967.62,10,10,967.62,8708.58,31,Male,UPI,1.9
955,2022-11-09,Wednesday,11,0,Store_A,Beauty,3586.1,20,0,0.0,71722.0,40,Male,UPI,2.3
956,2022-04-20,Wednesday,4,0,Store_A,Sports,13385.89,6,15,12047.3,68268.04,40,Male,Cash,2.7
957,2022-07-22,Friday,7,0,Store_A,Groceries,850.9,16,0,0.0,13614.4,27,Female,Credit Card,2.9
958,2023-01-19,Thursday,1,0,Store_C,Sports,6596.62,6,20,7915.94,31663.78,69,Female,Cash,5.0
959,2023-11-04,Saturday,11,1,Store_D,Groceries,322.76,16,0,0.0,5164.16,40,Male,Cash,1.8
960,2022-05-17,Tuesday,5,0,Store_D,Books,1141.49,2,5,114.15,2168.83,60,Male,UPI,4.8
961,2022-09-30,Friday,9,0,Store_A,Books,784.69,16,30,3766.51,8788.53,61,Male,Debit Card,4.0
962,2023-02-14,Tuesday,2,0,Store_D,Groceries,263.98,4,30,316.78,739.14,19,Male,Credit Card,2.4
963,2022-01-14,Friday,1,0,Store_B,Electronics,34076.36,11,15,56225.99,318613.97,56,Male,UPI,2.9
964,2022-10-16,Sunday,10,1,Store_D,Clothing,3852.32,8,20,6163.71,24654.85,27,Male,Credit Card,2.1
965,2022-04-28,Thursday,4,0,Store_C,Furniture,53640.11,14,5,37548.08,713413.46,48,Male,Credit Card,1.8
966,2023-08-29,Tuesday,8,0,Store_B,Furniture,10516.43,13,0,0.0,136713.59,35,Male,Credit Card,2.7
967,2023-09-24,Sunday,9,1,Store_B,Clothing,4348.88,13,15,8480.32,48055.12,51,Female,Credit Card,1.9
968,2023-03-13,Monday,3,0,Store_D,Electronics,25738.25,2,10,5147.65,46328.85,25,Female,Debit Card,2.1
969,2022-12-26,Monday,12,0,Store_D,Furniture,26267.43,6,5,2626.74,154977.84,20,Male,Cash,3.6
970,2022-08-06,Saturday,8,1,Store_C,Beauty,1228.61,20,0,0.0,24572.2,45,Male,Debit Card,4.8
971,2023-01-08,Sunday,1,1,Store_C,Toys,423.43,1,25,105.86,317.57,53,Male,Debit Card,2.4
972,2023-01-06,Friday,1,0,Store_C,Furniture,52369.62,7,20,73317.47,293269.87,42,Male,Cash,1.5
973,2023-09-09,Saturday,9,1,Store_A,Electronics,29534.79,7,5,10337.18,196406.35,63,Female,Cash,1.3
974,2023-07-14,Friday,7,0,Store_C,Toys,2203.52,7,20,3084.93,12339.71,64,Male,Cash,1.5
975,2023-03-05,Sunday,3,1,Store_C,Sports,13455.22,15,25,50457.07,151371.23,63,Male,UPI,1.3
976,2023-03-06,Monday,3,0,Store_A,Groceries,1218.35,5,10,609.17,5482.58,20,Male,Credit Card,4.0
977,2023-02-12,Sunday,2,1,Store_D,Clothing,994.49,17,15,2535.95,14370.38,53,Female,UPI,3.4
978,2022-07-31,Sunday,7,1,Store_B,Electronics,8420.15,7,20,11788.21,47152.84,62,Male,UPI,3.0
979,2023-06-22,Thursday,6,0,Store_C,Toys,2572.18,10,25,6430.45,19291.35,35,Male,Credit Card,1.9
980,2023-07-01,Saturday,7,1,Store_B,Toys,213.36,5,10,106.68,960.12,26,Female,Cash,3.6
981,2022-09-12,Monday,9,0,Store_B,Clothing,206.72,12,25,620.16,1860.48,56,Female,Debit Card,1.3
982,2023-12-24,Sunday,12,1,Store_C,Groceries,846.27,20,10,1692.54,15232.86,38,Male,Cash,4.3
983,2022-10-14,Friday,10,0,Store_B,Toys,2917.65,18,25,13129.42,39388.28,67,Male,UPI,4.8
984,2022-09-21,Wednesday,9,0,Store_B,Beauty,999.46,9,5,449.76,8545.38,55,Female,Credit Card,2.8
985,2023-03-21,Tuesday,3,0,Store_C,Groceries,1809.23,3,15,814.15,4613.54,29,Female,Credit Card,4.3
986,2022-06-30,Thursday,6,0,Store_B,Beauty,3781.92,6,25,5672.88,17018.64,36,Male,Debit Card,1.7
987,2022-07-01,Friday,7,0,Store_D,Furniture,6486.88,3,15,2919.1,16541.54,33,Female,UPI,1.4
988,2023-06-24,Saturday,6,1,Store_B,Electronics,30363.03,13,15,59207.91,335511.48,19,Male,Cash,4.1
989,2023-10-22,Sunday,10,1,Store_A,Groceries,534.27,3,10,160.28,1442.53,27,Male,Cash,4.8
990,2022-04-19,Tuesday,4,0,Store_C,Clothing,1171.14,16,30,5621.47,13116.77,54,Female,Credit Card,2.2
991,2023-05-06,Saturday,5,1,Store_B,Furniture,5414.17,9,25,12181.88,36545.65,52,Male,Cash,4.3
992,2022-04-16,Saturday,4,1,Store_C,Clothing,2655.4,14,5,1858.78,35316.82,18,Male,Cash,1.9
993,2023-01-30,Monday,1,0,Store_B,Sports,9933.86,8,25,19867.72,59603.16,42,Male,UPI,1.7
994,2022-04-23,Saturday,4,1,Store_B,Clothing,4791.04,10,10,4791.04,43119.36,22,Female,Cash,2.4
995,2022-03-28,Monday,3,0,Store_A,Groceries,397.23,17,10,675.29,6077.62,56,Male,UPI,1.6
996,2023-11-15,Wednesday,11,0,Store_C,Toys,1110.32,6,10,444.13,6217.79,49,Female,Debit Card,4.2
997,2022-01-03,Monday,1,0,Store_B,Groceries,674.5,13,15,1315.28,7453.22,64,Female,Cash,1.5
998,2023-03-14,Tuesday,3,0,Store_C,Groceries,226.37,5,5,56.59,1075.26,67,Female,Debit Card,2.3
999,2023-03-11,Saturday,3,1,Store_D,Books,942.44,11,5,518.34,9848.5,69,Male,UPI,2.7
1000,2023-05-25,Thursday,5,0,Store_D,Furniture,31385.55,19,25,149081.36,447244.09,44,Male,Cash,1.9
